"seed_id","scenario_id","scenario_index","confounding_axis","nominal_strength","n_study","n_case","n_control","cramers_v_phenotype_batch","abs_cor_phenotype_within_batch_order","weighted_mean_abs_within_plate_cor","max_abs_within_plate_cor","design_formula","design_nrow","design_ncol","design_rank","design_full_rank","design_condition_number","design_min_singular_value","target_case_count_P1","ideal_case_count_P1","realized_case_fraction_P1","target_case_count_P2","ideal_case_count_P2","realized_case_fraction_P2","target_case_count_P3","ideal_case_count_P3","realized_case_fraction_P3","target_case_count_P4","ideal_case_count_P4","realized_case_fraction_P4","target_case_count_P5","ideal_case_count_P5","realized_case_fraction_P5","n_qc","n_responsive_features","effect_magnitude_log","phenotype_supplied_to_correction","correction_input_fields","config_sha256","scenario_config_sha256","clean_baseline_log_sha256","batch_artifact_log_sha256","drift_artifact_log_sha256","technical_artifact_log_sha256","metadata_sha256","responsive_feature_truth_sha256","allocation_priority_sha256","method_rng_policy_sha256","phenotype_allocation_sha256","clean_ground_truth_sha256","raw_intensity_sha256","bundle_relative_path","bundle_sha256","validation_passed"
"CONF05","CONF05_joint_1p00",16,"joint",1,450,225,225,0.894427190999916,0.173215773418611,0.866078867093054,0.866078867093054,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,14.8598036973637,1.86190902773352,90,90,1,90,90,1,45,45,0.5,0,0,0,0,0,0,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","70e6c59855bb5f0605855c2e0f661324043b7adfc4bee41ee9d7c1a2e7a12609","b63133d0763e03e4b7e88d837e3c295803ef0332dd2d046cdcffbae54a19f124","51f7f801b3b27f2a7fdaabe4e14619e13cdaec69790cc0c4af618691fbab26b6","d17b0f013c33bf6536228b0f855a3d9598765791eb0f4911b3ef9a7ae242cc57","12087f85ee3a43593534a55aaced9dcecead5eb58cfc716cabe83ce0abaaeedb","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","443c2b3a53bc751b573ff29e40de8b98835acdbab0f32664cb12143bba8b82e7","635c0e9b93570fac5e10e2e15403361f70bc06d1ed8440bcf2d0174e25ae7fed","2666f0ae87ffe9558831fe5b5536bb1d3d0dd60b1492bfc7c421039641925c83","1d24f34bcf9828bd8786043a3008e63388610c609ccf0d91446d58b3aee28761","7165bf7b6064bb1bce0d1e67b014c4abc4386049a0d4395f35e757f1d00ef34f","386c6055860550e4cd4c3eb98984a95a2b0f09501313aaf6f9c261fcdf7b0147","bundles/CONF05_joint_1p00.rds","c6a23b1b641c5df44a1187cab622f5822e01e209367343bb81e8e8932c2ca52d",TRUE
"CONF06","CONF06_none_0p00",1,"none",0,450,225,225,0,0.101192227137885,0.111627942869771,0.309222232547298,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.21464718892649,3.84979436275805,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","9291284ba5092a421d4931363e31857edc7f020e5ca6c386dddcdb5db54b8e52","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","25478c0ed38470f1cb5fabbefd4ee3a7c001bd67ef216008b73bb03bcbfa48b4","2aaf1e5865d965860de68452e5de765d6f8fa3f9fb30a4157a3ee2afba78c510","84bc46c4d39b385868bd239b075b7e48cb7834b7823c7860e329abe5a063569a","bundles/CONF06_none_0p00.rds","b9d84799645621efeaf375ad7d56495c7b0fa522d0d4b854bb7273655442bc3c",TRUE
"CONF06","CONF06_batch_0p25",2,"batch",0.25,450,225,225,0.218637757799979,0.116589184775095,0.119393785772802,0.342273422177305,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.39419439002618,3.75213642191775,56,56.25,0.622222222222222,56,56.25,0.622222222222222,45,45,0.5,34,33.75,0.377777777777778,34,33.75,0.377777777777778,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","fd2f69492596fbb2e83508bc3d986988a2d6649b106ee207abdb0957a71e1386","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","e1c73aedbb9a0f9b2db28c0d17a7258fed2bfb62e4280aa812f59d203a064fc9","c05f6fdba19dd3c86d75a4e2df97d876a0b9b6882741d7e61e914c7cc8c15b90","a760af8f9c854569603cc31096de5279ed6dba7ff50364913f7cd4ef62b6ff5d","bundles/CONF06_batch_0p25.rds","95a6777d037f94d7f8577c69d26dd57e3c53330ba4d2699ae2d5e5b3a3a90834",TRUE
"CONF06","CONF06_run_order_0p25",3,"run_order",0.25,450,225,225,0,0.425725878668852,0.425725878668852,0.565838193167462,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.36504542467781,3.75374923542381,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","560beed860e5a3176ef54865cc6c9f82669cff3feef96fb9bd961f74e4fdbf88","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","e95e01e2b102fe74bc4e8ba6493f83b4dcb1b6d59b6a4faf94203527da7564fe","d90182ba874311dd5b45640fc5ae82e06c112aa76bad58375ea1efe93e9da101","f743f644029a444388ebdaedc0249be00c4990d8b99bf623384ffe0a44c93adc","bundles/CONF06_run_order_0p25.rds","0c0cc61cfbe189c7bea880150f0162fa6adad66da8ed206cb17449607829cadf",TRUE
"CONF06","CONF06_joint_0p25",4,"joint",0.25,450,225,225,0.218637757799979,0.419909250228129,0.430265935210119,0.576924788927725,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.72812717916893,3.57449359644609,56,56.25,0.622222222222222,56,56.25,0.622222222222222,45,45,0.5,34,33.75,0.377777777777778,34,33.75,0.377777777777778,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","231fe9d7f24c065118edf0f898283e8f2f255bb8b54ab54590a51d2b7397bef0","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","a36dff911b6e063b6edc713a8bed5e5c3ccc7222d397cf910cdc287c7ae5dd88","77b5ceaad995adccbeb24fb5dbde476c8956b60162000556e0d488bd5a414d08","574cf68b12f5d1180d988eaaa343376a6747d3414945aba27689e33bcf438071","bundles/CONF06_joint_0p25.rds","5c5315b01996c6daa4f2a2d8a3dac376251d6a7e81a690bf32727b351c0642f9",TRUE
"CONF06","CONF06_batch_0p50",5,"batch",0.5,450,225,225,0.457151675399957,0.0863085014219152,0.0960113585745891,0.163212333780308,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.82309682958148,3.54506236077401,68,67.5,0.755555555555556,68,67.5,0.755555555555556,45,45,0.5,22,22.5,0.244444444444444,22,22.5,0.244444444444444,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","3cfeef12087efec31a0410c5ff313a66c04fb10491f1cf9c2d9aa86eff5320da","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","9985cd7a4b55d67fc77a321e87131031ffc5a478100b0e00c91192a1ba7aaf49","8adeff8e59ce0b6d9c34f152255a3c48caca4e9862ee945cc88fd43f1904d47f","cc4342be8ebdabb30b3ec12c405d68b9e468268dc4de779c870b497990795fe8","bundles/CONF06_batch_0p50.rds","ada7f57cde1c1618f962b46df28bae185e9b60b012eab77cfbeff2dd4dfb60a0",TRUE
"CONF06","CONF06_run_order_0p50",6,"run_order",0.5,450,225,225,0,0.659246402833202,0.659246402833202,0.738626273318373,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,8.19611634575343,3.36218790615312,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","cfc74d62158d15c541ed62f18df62b0f73d78df49983b61e38ca4723e4ad97ad","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","44a9d6f94ff3e45140c6c2c3ccc9045390f5afc14f820deabb13e1eecc901beb","3958c493b7a9923abbba9ec0de57d89f1cda5791a9a23e58831626ad0c0e85d5","23d0c057b06191080824da542175d352743ea72242f755825f7cb302bf39febf","bundles/CONF06_run_order_0p50.rds","ddcf80a75687157dda2e7a02ad70fa98bb94e5c16ae6a88d1563e7375b151476",TRUE
"CONF06","CONF06_joint_0p50",7,"joint",0.5,450,225,225,0.457151675399957,0.541545215562087,0.608262844283354,0.666773804344727,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,9.35020491109748,2.94691572182524,68,67.5,0.755555555555556,68,67.5,0.755555555555556,45,45,0.5,22,22.5,0.244444444444444,22,22.5,0.244444444444444,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","849afed9f142518c082485b09fa1d1ae964b7ef4802f2756789f99fcb92795e8","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","efa186ee123d2051cd89877fc5d0faaecc249219860bd131a5b0d075108c6227","46f4f1b824f05b2e492c2107aef176026395b8ef5f17d5e0536e79232efd3f2a","d4ee555669c6535ad21ed4381182e4cf1ad30294654b5a4aee7b147d71bea476","bundles/CONF06_joint_0p50.rds","79418621237baf5190045347c2e128fbeacfa368545e5ced3fd11c9815d57bad",TRUE
"CONF06","CONF06_batch_0p75",8,"batch",0.75,450,225,225,0.675789433199936,0.0575675138324568,0.0736910641366135,0.134723379325586,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,8.85432373919139,3.1315526368403,79,78.75,0.877777777777778,79,78.75,0.877777777777778,45,45,0.5,11,11.25,0.122222222222222,11,11.25,0.122222222222222,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","52ed0926e074dde1d0fc103b94ae991974bb8b17c24fdea51bae9d53a068f347","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","812a35cedcdcd770e72cf363a683f19d22ef4820724a6efc1996e5af5d2fb79b","2e34093e7297aeb7c8faf8b858b4b1c752d7710d9af29d3f2eb6254b35eb5785","565cd99cb22e57144e819a081a2f0f9839b842019e068e0917369f8e90f0b706","bundles/CONF06_batch_0p75.rds","b0efcbbd5896a641daa682a86fc733299c76e11b81625320e9b4b43407f60317",TRUE
"CONF06","CONF06_run_order_0p75",9,"run_order",0.75,450,225,225,0,0.804833191158375,0.804833191158375,0.831863405677032,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,10.287935397315,2.67324068496019,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","0c1a7594b708c73349af3136fe66f1ec21adb69c81c02a351e84935bfe1c72e6","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","eb9b8239117330e88c8601c939eb913a3369f2a055cd6738197b603bc789a71c","d45593ba5137d65a7df7dc13d8259bb97895ea092fb30b795613a801670115c4","c10d13ff5109d3aee7e8e522561fbab2e7600839d616c31ad3691c7b573ab65c","bundles/CONF06_run_order_0p75.rds","35d1d918113c78b13866c694972c55be7cc2a8c87d552bdba1a2e56b7bacb06d",TRUE
"CONF06","CONF06_joint_0p75",10,"joint",0.75,450,225,225,0.675789433199936,0.444886537061825,0.593691593500187,0.811334128827419,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,11.0451912059852,2.49649344813431,79,78.75,0.877777777777778,79,78.75,0.877777777777778,45,45,0.5,11,11.25,0.122222222222222,11,11.25,0.122222222222222,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","4c69736f91ec5ffdd8d58814879016d259ce33453a711b4fb7a351662631d606","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","3163faa35876aed5bb798bf1ef2a5655f8218dbcbe9f35ed8df9fec30955b190","1d8581f6590c4d4a5d31c87be1536a0e3aebe8993977fd856bc4fdfd52706432","c3aff9e4c8f97840ab21edc0e7704c0cfa1d9affe272343f7305fbf10eae714c","bundles/CONF06_joint_0p75.rds","5a86045816bd244c645d64667c7cd368811e8530625fa742da227fd9ee1ab5bd",TRUE
"CONF06","CONF06_batch_0p90",11,"batch",0.9,450,225,225,0.814922551799923,0.0389200873607249,0.0701123885289384,0.174331147296201,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,10.7041047107392,2.59024664583013,86,85.5,0.955555555555556,86,85.5,0.955555555555556,45,45,0.5,4,4.5,0.0444444444444444,4,4.5,0.0444444444444444,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","adbb513ba84149071e981590ee7035955899acc9d9cd819013236272d06f17c5","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","b01491dc5bafe0c5615e2ff8c8be72ef0ebb500a0b575ab176005740c15697d9","db9cc4dc08257003e268701424b66b7379a541a97b843dba5249503e00ce1e5c","de110fbc82af960e16ac7a878d726e8f3663c05b3f382d37a1b748d189d58702","bundles/CONF06_batch_0p90.rds","3111f3513f334e95cba2e54015c0c285ba0e29bc0d8cd4b355c22983d816f346",TRUE
"CONF06","CONF06_run_order_0p90",12,"run_order",0.9,450,225,225,0,0.852905914447886,0.852905914447886,0.863512707486852,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,11.7255023667467,2.34397095168875,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","05416685cebfc75d456e4631c390e1f4ae187ecf405c36776b051c8160397ccf","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","7a9489504a3c60d9baca7d2096d0301a4fde4976704f175360c4208a90a4a3ed","93be4594a98ab08ac470f316d20d7743a1c04f10dcd9cff5c23bfb5f00ff0b7c","7e3320e9204f4fefc65283e476c43b98334efd34b036ce250aa9b5e8cf34c4bd","bundles/CONF06_run_order_0p90.rds","aa586cb93d571a911eec760c5934df334351374ff2546b478ead1419eed7e8b0",TRUE
"CONF06","CONF06_joint_0p90",13,"joint",0.9,450,225,225,0.814922551799923,0.288350801083525,0.456220636049995,0.853248069062046,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,12.5503136694969,2.20125030795082,86,85.5,0.955555555555556,86,85.5,0.955555555555556,45,45,0.5,4,4.5,0.0444444444444444,4,4.5,0.0444444444444444,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","59aeab20738a03b9fea582682346f7fe2882edd9b46ef4b5e2f6fab5afdcd571","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","158b0b6933c031c723fcb9c9c95c008ad1912e8c9223c0a0a0063967baedad11","c871e5e6d4133611cc6fc93070db8ece9b3af8a4f04db347bb59560589ba1677","1b31af82ef38514dfabd64e558d9d4e4e9618a273dec3046f1a3260527bf4b14","bundles/CONF06_joint_0p90.rds","ffc8fd7aaab5fdf4c56f6275b33d488e82847db6e73ed32d3cc85d2e3478f7ab",TRUE
"CONF06","CONF06_batch_1p00",14,"batch",1,450,225,225,0.894427190999916,0.0269446758651172,0.134723379325586,0.134723379325586,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,13.4756759511134,2.0575304748893,90,90,1,90,90,1,45,45,0.5,0,0,0,0,0,0,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","c57b3c46e340639252dbbb190e8d4dcb34594fe5d1a98ccf23d33fb4dcee9fca","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","8f589fb621a6a80c0f60ab626f954eb1b391ba5dde8bb87dd6524ecfa9cdeacd","5652ac589bc331645714133e736550a58964fc5bfcc51502de040d126b4bafb8","82813651178245fd79a9563f26609550d72ab49a40eac5a3016e77c898d2887c","bundles/CONF06_batch_1p00.rds","e3a93e2913d3bd39187edc61f698e381549a5cbeab195cbf6082716a280a14a0",TRUE
"CONF06","CONF06_run_order_1p00",15,"run_order",1,450,225,225,0,0.866078867093054,0.866078867093054,0.866078867093054,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,12.2571850578752,2.24189736854381,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","ad3225757f7d657adaee49f98da06d8f9018523bdaf9b5cd50834565637f13cc","0c43df7259eb9cbda66d8dee517ae064b7dec15b3279351a455f148a8b13d4c7","72d46bfd4b8c8d4d6293075a766925492f9f842f9db4374078e87f81aa999d1d","38c774270c62107085cafa3b8135070d08e0fd24e88550311c7e9f209c0befea","bb1d8ee1e6075dc44984058bec980304b3e7433edc4e1f7e67eb3aaea4bcf22a","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","bb636caf96429cb4ac32d32ae81c77ac91ba70e6a7a8c57cae78c5101bab76e0","71c6ea06e05482bf651f49c9c86acf6ba49ccec9a9950842fa98269130e71469","696688c44b84a50c78fe743ae9b5d8ef313df848df2c3d23cf8fb1da4f75eab3","151e736f4ffff3859ba33d8926cb6489fe36679c09345d5c02f9e25a780677da","0639eab6e681288e73190d94773cefe97aa2cf89c094a54ba06122ce8bbeaf9f","60bcaffe21fe4c01df0c6ecd1d74c0ff65b243af580d8e9372c7e93abe74e3e4","bundles/CONF06_run_order_1p00.rds","5c819b39fd8aaa5783c48a952880aaa24319cc819a14d56f6e2ade282bdf76d1",TRUE
